Sítio,Coleta,Setor,Nível,Técnica de transformação,Matériaprima,Classe artefatual,Estado de preservação,Tipo de córtex,Tipo de lascas,Talão,Preparação,Canto ventral,Forma do bulbo,Número de cicatrizes,Direção das cicatrizes,Perfil,Tipo de núcleo,Tipo de plataforma de percussão,Tipo de instrumento,Base de modificação primária,Tipo de modificação,Extensão,Posição,Morfologia,Delineamento,Ângulo,Localização,Repartição,Padrão de ocorrência,Marcas de uso,Direção microlascamentos
SCTA19,Quadrícula 4,Setor 1,6B (50 - 60),Sem transformação,Arenito,Bruto,Indeterminada,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6B (50 - 60),Sem transformação,Basalto,Bruto,Indeterminada,Seixo,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6B (50 - 60),Sem transformação,Basalto,Bruto,Indeterminada,Bloco,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6B (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6B (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6B (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6B (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6B (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6B (50 - 60),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Facetado,Sem preparação,Sem lábio,Difuso,4 ou +,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6C (50 - 60),Sem transformação,Basalto,Bruto,Indeterminada,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6C (50 - 60),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6C (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6C (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6C (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6C (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6C (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6C (50 - 60),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Pronunciado,3,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6C (50 - 60),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Pronunciado,2,Paralela,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,6C (50 - 60),Unipolar,Silexito,Instrumento,Completo,Plaqueta,,,,,,,,,,,Instrumento sobre peça bruta,Plaqueta,Retoque,Invasor regular,Bifacial,Subparalela,Retilíneo,Quase rasante (Quadrícula 30 - 50),Lateral,Total,Contínuo,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Detrito,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Difuso,1,Uma cicatriz,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Difuso,2,Paralela,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Em asa,Sem preparação,Sem lábio,Pronunciado,Indeterminado,Sem informação,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Pronunciado,3,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Pronunciado,3,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Pronunciado,4 ou +,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Linear,Sem preparação,Sem lábio,Difuso,3,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Facetado,Sem preparação,Sem lábio,Pronunciado,4 ou +,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Difuso,3,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Linear,Sem preparação,Sem lábio,Difuso,2,Paralela,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7A (60 - 70),Unipolar,Silexito,Instrumento,Fragmentado,Inexistente,,,,,,,,,,,Bifacial,Indeterminado,Retoque,Marginal irregular,Bifacial,Subparalela,Retilíneo,Rasante (0 - 20),Todo o contorno bifacial,Total,Contínuo,,
SCTA19,Quadrícula 4,Setor 1,7B (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7B (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7B (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7B (60 - 70),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7B (60 - 70),Indeterminada,Silexito,Detrito,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7B (60 - 70),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Puntiforme,Com preparação,Sem lábio,Difuso,3,Paralela,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7B (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,7B (60 - 70),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Difuso,1,Uma cicatriz,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,8 (70 - 80),Indeterminada,Silexito,Lasca,Fragmentado,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,8 (70 - 80),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,8 (70 - 80),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,8 (70 - 80),Indeterminada,Silexito,Detrito,Indeterminada,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,8 (70 - 80),Unipolar,Silexito,Instrumento,Fragmentado,Inexistente,,,,,,,,,,,Bifacial,Indeterminado,Marcas de uso,Invasor irregular,Bifacial,Subparalela,Convexo,Rasante (0 - 20),Todo o contorno bifacial,Parcial,Contínuo,Arredondado,Indeterminada
SCTA19,Quadrícula 4,Setor 1,9 (80 - 90),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 1,9 (80 - 90),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Linear,Sem preparação,Sem lábio,Difuso,2,Paralela,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,5 (40 - 50),Sem transformação,Basalto,Bruto,Indeterminada,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,5 (40 - 50),Sem transformação,Indeterminada,Bruto,Indeterminada,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,5 (40 - 50),Vestígios de utilização,Basalto,Instrumento,Completo,Seixo,,,,,,,,,,,Instrumento sobre peça bruta,Seixo,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,6 (50 - 60),Sem transformação,Basalto,Bruto,Indeterminada,Seixo,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,6 (50 - 60),Sem transformação,Basalto,Bruto,Indeterminada,Seixo,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,6 (50 - 60),Sem transformação,Basalto,Bruto,Indeterminada,Bloco,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,6 (50 - 60),Sem transformação,Basalto,Bruto,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,6 (50 - 60),Sem transformação,Basalto,Bruto,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,6 (50 - 60),Sem transformação,Basalto,Bruto,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,6 (50 - 60),Sem transformação,Basalto,Bruto,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,6 (50 - 60),Sem transformação,Basalto,Bruto,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,6 (50 - 60),Sem transformação,Basalto,Bruto,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,6 (50 - 60),Sem transformação,Basalto,Bruto,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,6 (50 - 60),Sem transformação,Basalto,Bruto,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,7 (60 - 70),Indeterminada,Silexito,Detrito,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,7 (60 - 70),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,7 (60 - 70),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,7 (60 - 70),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Linear,Com preparação,Sem lábio,Difuso,3,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,8 (70 - 80),Indeterminada,Silexito,Detrito,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,8 (70 - 80),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,8 (70 - 80),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,8 (70 - 80),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,8 (70 - 80),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,8 (70 - 80),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,8 (70 - 80),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Pronunciado,Indeterminado,Sem informação,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,8 (70 - 80),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Difuso,2,Paralela,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,8 (70 - 80),Unipolar,Silexito,Lasca,Completo,Plaqueta,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Difuso,1,Paralela,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,9 (80 - 90),Unipolar,Silexito,Lasca,Completo,Plaqueta,Lasca de debitagem,Liso,Sem preparação,Sem lábio,Pronunciado,4 ou +,Ortogonal,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 3,8 (70 - 80),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 3,8 (70 - 80),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,,1 (0 - 10),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 3,9 (80 - 90),Indeterminada,Silexito,Detrito,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 3,9 (80 - 90),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 3,9 (80 - 90),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 3,9 (80 - 90),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 3,9 (80 - 90),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 3,9 (80 - 90),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 3,9 (80 - 90),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 3,9 (80 - 90),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 3,9 (80 - 90),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 3,9 (80 - 90),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 3,9 (80 - 90),Unipolar,Silexito,Lasca,Completo,Inexistente,Lasca de formatação,Liso,Sem preparação,Sem lábio,Difuso,2,Paralela,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 2,9 (80 - 90),Unipolar,Silexito,Instrumento,Fragmentado,Plaqueta,,,,,,,,,,,Bifacial,Indeterminado,Retoque,Invasor regular,Bifacial,Paralela,Retilíneo,Rasante (0 - 20),Todo o contorno bifacial,Total,Contínuo,,
SCTA19,Quadrícula 4,Setor 2,9 (80 - 90),Unipolar,Silexito,Instrumento,Fragmentado,Inexistente,,,,,,,,,,,Bifacial,Indeterminado,Retoque,Invasor regular,Bifacial,Paralela,Retilíneo,Rasante (0 - 20),Todo o contorno bifacial,Total,Contínuo,,
SCTA19,Corte 3,,4 (30 - 40),Unipolar,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Unipolar,Silexito,Préforma,Fragmentado,Inexistente,,,,,,,,,,,Bifacial,Indeterminado,,,,,,,,,,,
SCTA19,Corte 3,,4 (30 - 40),Unipolar,Silexito,Instrumento,Completo,Inexistente,,,,,,,,,,,Bifacial,Indeterminado,Retoque,Invasor regular,Bifacial,Paralela,Retilíneo,Rasante (0 - 20),Todo o contorno bifacial,Total,Contínuo,,
SCTA19,Quadrícula 4,Setor 3,10 (90 - 100),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 4,Setor 3,10 (90 - 100),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,,2 (10 - 20),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,,2 (10 - 20),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,,2 (10 - 20),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,,3 (20 - 30),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,,4 (30 - 40),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,,4 (30 - 40),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,,4 (30 - 40),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,,4 (30 - 40),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,,4 (30 - 40),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,,4 (30 - 40),Indeterminada,Basalto,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,,4 (30 - 40),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,5 (40 - 50),Indeterminada,Arenito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,5 (40 - 50),Indeterminada,Arenito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,5 (40 - 50),Indeterminada,Basalto,Detrito,Indeterminada,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,5 (40 - 50),Sem transformação,Basalto,Bruto,Indeterminada,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,5 (40 - 50),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,5 (40 - 50),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,5 (40 - 50),Unipolar,Indeterminada,Núcleo,Completo,Bloco,,,,,,,,,Núcleo unipolar com um plano de percussão definido,Acortical liso,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,6 (50 - 60),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,6 (50 - 60),Indeterminada,Silexito,Detrito,Indeterminada,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,6 (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,6 (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,6 (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
SCTA19,Quadrícula 5,Setor 1,6 (50 - 60),Indeterminada,Silexito,Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,
